listing_id,sme_id,country,city,waste_category,waste_item,volume_kg,contamination_risk,ai_routing_score,recommended_recycler_id,match_status,total_co2_offset,status,pH,created_at,waste_type_id,subcategory_id,toxicity_level,recommended_handling,storage_risk_level,documentation_status,regulatory_category,distance_km,fuel_used_liters,actual_weight_received,emissions_avoided_kg,estimated_distance,transport_emissions,recycling_savings,processing_efficiency,net_climate_impact,climate_impact_level,predicted_climate_impact
281,141,Kenya,Mombasa,Organic,Livestock Manure,117.91,Medium,,17,Matched,82.89,Open,6.19,2025-11-23 01:30:50,1,4,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,78.4,1.86,8.37,39.03,78.4,4.984800000000001,39.03,0.07098634551776778,14.24,Medium,Medium
281,141,Kenya,Mombasa,Organic,Livestock Manure,117.91,Medium,,17,Matched,82.89,Open,6.19,2025-11-23 01:30:50,1,4,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,78.4,1.86,8.37,39.03,78.4,4.984800000000001,39.03,0.07098634551776778,-27.68,Low,Medium
282,141,Kenya,Mombasa,Organic,Agricultural Residue,251.52,Medium,,32,Matched,185.43,Open,5.15,2025-11-23 21:51:52,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,,,,,,,,,14.24,Medium,Medium
282,141,Kenya,Mombasa,Organic,Agricultural Residue,251.52,Medium,,32,Matched,185.43,Open,5.15,2025-11-23 21:51:52,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,,,,,,,,,-27.68,Low,Medium
283,142,Nigeria,Ibadan,Organic,Food Scraps,57.79,Low,,59,Unmatched,47.69,Open,6.08,2025-10-17 16:43:47,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,91.74,2.2,30.97,19.15,91.74,5.896000000000001,19.15,0.5359058660667936,11.35,Medium,Medium
283,142,Nigeria,Ibadan,Organic,Food Scraps,57.79,Low,,59,Unmatched,47.69,Open,6.08,2025-10-17 16:43:47,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,91.74,2.2,30.97,19.15,91.74,5.896000000000001,19.15,0.5359058660667936,-0.49,Low,Medium
284,142,Nigeria,Ibadan,Organic,Agricultural Residue,32.09,Low,,29,Unmatched,9.99,In Progress,5.29,2026-03-01 13:42:38,1,2,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,,,,,,,,,11.35,Medium,Medium
284,142,Nigeria,Ibadan,Organic,Agricultural Residue,32.09,Low,,29,Unmatched,9.99,In Progress,5.29,2026-03-01 13:42:38,1,2,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,,,,,,,,,-0.49,Low,Medium
285,143,Kenya,Mombasa,Organic,Agricultural Residue,221.48,Medium,,4,Unmatched,63.38,Open,5.54,2025-12-22 17:36:13,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,5.55,Low,Low
285,143,Kenya,Mombasa,Organic,Agricultural Residue,221.48,Medium,,4,Unmatched,63.38,Open,5.54,2025-12-22 17:36:13,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,-47.26,Low,Low
286,143,Kenya,Mombasa,Liquid,Used Cooking Oil,418.89,High,,25,Unmatched,78.45,Open,7.76,2026-02-15 03:16:48,3,9,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,5.55,Low,Low
286,143,Kenya,Mombasa,Liquid,Used Cooking Oil,418.89,High,,25,Unmatched,78.45,Open,7.76,2026-02-15 03:16:48,3,9,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-47.26,Low,Low
287,144,Nigeria,Lagos,Solid,PET Bottles,68.63,Medium,,47,Matched,79.37,Open,6.52,2026-02-04 23:47:11,2,5,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,,,,,,,,,-3.06,Low,Low
287,144,Nigeria,Lagos,Solid,PET Bottles,68.63,Medium,,47,Matched,79.37,Open,6.52,2026-02-04 23:47:11,2,5,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,,,,,,,,,-26.9,Low,Low
288,144,Nigeria,Lagos,Solid,Textiles/Used Clothing,243.58,High,,45,Unmatched,267.23,Open,7.31,2026-01-13 13:03:44,2,8,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,-3.06,Low,Low
288,144,Nigeria,Lagos,Solid,Textiles/Used Clothing,243.58,High,,45,Unmatched,267.23,Open,7.31,2026-01-13 13:03:44,2,8,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,-26.9,Low,Low
289,145,Kenya,Mombasa,Organic,Livestock Manure,489.47,High,,17,Unmatched,278.27,In Progress,5.2,2025-11-02 11:27:10,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,,,,,,,,,-15.91,Low,Low
289,145,Kenya,Mombasa,Organic,Livestock Manure,489.47,High,,17,Unmatched,278.27,In Progress,5.2,2025-11-02 11:27:10,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,,,,,,,,,9.79,Low,Low
290,145,Kenya,Mombasa,Organic,Food Scraps,170.05,High,,53,Unmatched,118.67,Closed,6.41,2025-12-23 13:31:33,1,1,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-15.91,Low,Low
290,145,Kenya,Mombasa,Organic,Food Scraps,170.05,High,,53,Unmatched,118.67,Closed,6.41,2025-12-23 13:31:33,1,1,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,9.79,Low,Low
291,146,Kenya,Kisumu,Organic,Agricultural Residue,498.07,Medium,,24,Matched,109.57,In Progress,5.07,2026-01-05 05:58:03,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,66.85,8.97,,438.49,66.85,24.039600000000004,438.49,,314.11,High,High
291,146,Kenya,Kisumu,Organic,Agricultural Residue,498.07,Medium,,24,Matched,109.57,In Progress,5.07,2026-01-05 05:58:03,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,66.85,8.97,,438.49,66.85,24.039600000000004,438.49,,-56.61,Low,High
292,146,Kenya,Kisumu,Others,Textiles,461.4,High,,1,Matched,123.62,In Progress,7.42,2025-09-29 18:57:07,4,14,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,314.11,High,High
292,146,Kenya,Kisumu,Others,Textiles,461.4,High,,1,Matched,123.62,In Progress,7.42,2025-09-29 18:57:07,4,14,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,-56.61,Low,High
293,147,Kenya,Kisumu,Organic,Market Waste,367.38,Medium,,16,Matched,260.9,Closed,6.29,2025-10-05 18:20:39,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,,,,,,,,,-18.57,Low,Low
293,147,Kenya,Kisumu,Organic,Market Waste,367.38,Medium,,16,Matched,260.9,Closed,6.29,2025-10-05 18:20:39,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,,,,,,,,,-1.02,Low,Low
294,147,Kenya,Kisumu,Liquid,Industrial Effluent,21.78,Medium,,23,Matched,2.29,Closed,4.24,2026-02-22 16:01:41,3,11,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,Regulated,,,,,,,,,-18.57,Low,Low
294,147,Kenya,Kisumu,Liquid,Industrial Effluent,21.78,Medium,,23,Matched,2.29,Closed,4.24,2026-02-22 16:01:41,3,11,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,Regulated,,,,,,,,,-1.02,Low,Low
295,148,Kenya,Nakuru,Organic,Market Waste,244.59,Medium,,20,Unmatched,211.93,In Progress,6.14,2026-01-06 18:46:35,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,-10.69,Low,Low
295,148,Kenya,Nakuru,Organic,Market Waste,244.59,Medium,,20,Unmatched,211.93,In Progress,6.14,2026-01-06 18:46:35,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,3.03,Low,Low
296,148,Kenya,Nakuru,Organic,Livestock Manure,34.02,Medium,,27,Unmatched,6.67,Open,5.08,2026-02-11 17:27:12,1,4,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,,,,,,,,,-10.69,Low,Low
296,148,Kenya,Nakuru,Organic,Livestock Manure,34.02,Medium,,27,Unmatched,6.67,Open,5.08,2026-02-11 17:27:12,1,4,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,,,,,,,,,3.03,Low,Low
297,149,Nigeria,Abuja,Liquid,Septage/Sewage,133.44,High,,52,Unmatched,23.3,Open,6.62,2025-09-19 05:38:59,3,12,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,94.55,8.41,8.25,87.24,94.55,22.538800000000002,87.24,0.06182553956834533,65.31,High,High
297,149,Nigeria,Abuja,Liquid,Septage/Sewage,133.44,High,,52,Unmatched,23.3,Open,6.62,2025-09-19 05:38:59,3,12,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,94.55,8.41,8.25,87.24,94.55,22.538800000000002,87.24,0.06182553956834533,-2.13,Low,High
298,149,Nigeria,Abuja,Organic,Agricultural Residue,187.03,High,,26,Unmatched,115.14,Closed,5.04,2025-12-28 05:02:43,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,70.38,7.77,42.87,45.09,70.38,20.8236,45.09,0.22921456450836764,65.31,High,High
298,149,Nigeria,Abuja,Organic,Agricultural Residue,187.03,High,,26,Unmatched,115.14,Closed,5.04,2025-12-28 05:02:43,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,70.38,7.77,42.87,45.09,70.38,20.8236,45.09,0.22921456450836764,-2.13,Low,High
299,150,Kenya,Nairobi,Organic,Agricultural Residue,227.31,Low,,39,Unmatched,47.38,Closed,5.12,2025-10-28 15:45:45,1,2,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,,,,,,,,,1.16,Low,Low
299,150,Kenya,Nairobi,Organic,Agricultural Residue,227.31,Low,,39,Unmatched,47.38,Closed,5.12,2025-10-28 15:45:45,1,2,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,,,,,,,,,-4.74,Low,Low
300,150,Kenya,Nairobi,Liquid,Greywater,53.7,Low,,23,Matched,19.63,Closed,7.07,2026-02-02 12:24:08,3,10,Low,Store safely and avoid uncontrolled disposal.,Normal,In Progress,Regulated,,,,,,,,,1.16,Low,Low
300,150,Kenya,Nairobi,Liquid,Greywater,53.7,Low,,23,Matched,19.63,Closed,7.07,2026-02-02 12:24:08,3,10,Low,Store safely and avoid uncontrolled disposal.,Normal,In Progress,Regulated,,,,,,,,,-4.74,Low,Low
301,151,Nigeria,Lagos,Liquid,Industrial Effluent,192.7,Low,,2,Unmatched,50.33,In Progress,7.57,2025-10-23 17:09:16,3,11,Low,Store safely and avoid uncontrolled disposal.,Normal,Completed,Regulated,52.11,13.84,,156.37,52.11,37.0912,156.37,,126.31,High,High
301,151,Nigeria,Lagos,Liquid,Industrial Effluent,192.7,Low,,2,Unmatched,50.33,In Progress,7.57,2025-10-23 17:09:16,3,11,Low,Store safely and avoid uncontrolled disposal.,Normal,Completed,Regulated,52.11,13.84,,156.37,52.11,37.0912,156.37,,-9.29,Low,High
302,151,Nigeria,Lagos,Organic,Food Scraps,175.72,Low,,28,Unmatched,64.11,In Progress,5.04,2025-11-10 06:01:34,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,,,,,,,,,126.31,High,High
302,151,Nigeria,Lagos,Organic,Food Scraps,175.72,Low,,28,Unmatched,64.11,In Progress,5.04,2025-11-10 06:01:34,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,,,,,,,,,-9.29,Low,High
303,152,Nigeria,Lagos,Organic,Agricultural Residue,403.94,High,,53,Matched,185.34,Closed,6.71,2025-10-19 21:00:02,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-52.41,Low,Low
303,152,Nigeria,Lagos,Organic,Agricultural Residue,403.94,High,,53,Matched,185.34,Closed,6.71,2025-10-19 21:00:02,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,3.35,Low,Low
304,152,Nigeria,Lagos,Solid,PET Bottles,348.48,Low,,30,Unmatched,173.37,Closed,7.39,2026-03-10 14:31:11,2,5,Low,"Keep clean and dry, avoid burning, store in bags or bales.",Normal,Completed,General,,,,,,,,,-52.41,Low,Low
304,152,Nigeria,Lagos,Solid,PET Bottles,348.48,Low,,30,Unmatched,173.37,Closed,7.39,2026-03-10 14:31:11,2,5,Low,"Keep clean and dry, avoid burning, store in bags or bales.",Normal,Completed,General,,,,,,,,,3.35,Low,Low
305,153,Kenya,Mombasa,Organic,Livestock Manure,89.46,Medium,,59,Unmatched,42.72,Open,5.61,2026-02-09 22:27:22,1,4,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,38.77,14.74,23.77,44.94,38.77,39.5032,44.94,0.2657053431701319,29.83,Medium,Medium
305,153,Kenya,Mombasa,Organic,Livestock Manure,89.46,Medium,,59,Unmatched,42.72,Open,5.61,2026-02-09 22:27:22,1,4,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,38.77,14.74,23.77,44.94,38.77,39.5032,44.94,0.2657053431701319,-31.21,Low,Medium
306,153,Kenya,Mombasa,Organic,Market Waste,300.92,High,,17,Unmatched,185.67,Closed,5.57,2025-12-29 19:40:09,1,3,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,29.83,Medium,Medium
306,153,Kenya,Mombasa,Organic,Market Waste,300.92,High,,17,Unmatched,185.67,Closed,5.57,2025-12-29 19:40:09,1,3,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-31.21,Low,Medium
307,154,Kenya,Mombasa,Organic,Market Waste,335.5,High,,56,Unmatched,269.78,Open,5.46,2025-09-17 08:39:09,1,3,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,10.51,3.78,,97.79,10.51,10.1304,97.79,,56.01,High,High
307,154,Kenya,Mombasa,Organic,Market Waste,335.5,High,,56,Unmatched,269.78,Open,5.46,2025-09-17 08:39:09,1,3,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,10.51,3.78,,97.79,10.51,10.1304,97.79,,-9.73,Low,High
308,154,Kenya,Mombasa,Solid,Textiles/Used Clothing,143.21,High,,39,Matched,145.71,In Progress,7.25,2026-02-04 08:51:04,2,8,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,,,,,,,,,56.01,High,High
308,154,Kenya,Mombasa,Solid,Textiles/Used Clothing,143.21,High,,39,Matched,145.71,In Progress,7.25,2026-02-04 08:51:04,2,8,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,,,,,,,,,-9.73,Low,High
309,155,Kenya,Eldoret,Liquid,Used Cooking Oil,234.2,High,,59,Unmatched,72.51,Open,9.17,2025-10-05 16:23:13,3,9,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,-22.48,Low,Medium
309,155,Kenya,Eldoret,Liquid,Used Cooking Oil,234.2,High,,59,Unmatched,72.51,Open,9.17,2025-10-05 16:23:13,3,9,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,22.52,Medium,Medium
310,155,Kenya,Eldoret,Others,Textiles,455.65,Medium,,43,Unmatched,207.61,Open,7.08,2026-03-14 23:42:43,4,14,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,Regulated,,,,,,,,,-22.48,Low,Medium
310,155,Kenya,Eldoret,Others,Textiles,455.65,Medium,,43,Unmatched,207.61,Open,7.08,2026-03-14 23:42:43,4,14,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,Regulated,,,,,,,,,22.52,Medium,Medium
311,156,Nigeria,Ibadan,Organic,Market Waste,426.86,Medium,,10,Unmatched,148.95,In Progress,6.73,2025-10-28 01:51:44,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,,,,,,,,,50.78,High,High
311,156,Nigeria,Ibadan,Organic,Market Waste,426.86,Medium,,10,Unmatched,148.95,In Progress,6.73,2025-10-28 01:51:44,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,,,,,,,,,3.92,Low,High
312,156,Nigeria,Ibadan,Solid,PET Bottles,423.07,High,,49,Matched,378.23,Open,7.0,2026-03-14 06:12:46,2,5,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,50.78,High,High
312,156,Nigeria,Ibadan,Solid,PET Bottles,423.07,High,,49,Matched,378.23,Open,7.0,2026-03-14 06:12:46,2,5,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,3.92,Low,High
313,157,Nigeria,Port Harcourt,Organic,Agricultural Residue,336.38,Medium,,31,Matched,254.98,In Progress,6.35,2025-12-23 10:11:54,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,47.92,11.3,49.57,241.89,47.92,30.284000000000002,241.89,0.14736310125453356,156.53,High,High
313,157,Nigeria,Port Harcourt,Organic,Agricultural Residue,336.38,Medium,,31,Matched,254.98,In Progress,6.35,2025-12-23 10:11:54,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,47.92,11.3,49.57,241.89,47.92,30.284000000000002,241.89,0.14736310125453356,-5.04,Low,High
314,157,Nigeria,Port Harcourt,Organic,Market Waste,32.19,Low,,55,Unmatched,8.38,In Progress,5.5,2026-02-28 19:48:32,1,3,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,,,,,,,,,156.53,High,High
314,157,Nigeria,Port Harcourt,Organic,Market Waste,32.19,Low,,55,Unmatched,8.38,In Progress,5.5,2026-02-28 19:48:32,1,3,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,,,,,,,,,-5.04,Low,High
315,158,Nigeria,Abuja,Organic,Agricultural Residue,72.13,Medium,,28,Unmatched,35.91,In Progress,6.08,2026-01-31 22:51:38,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,-8.05,Low,Medium
315,158,Nigeria,Abuja,Organic,Agricultural Residue,72.13,Medium,,28,Unmatched,35.91,In Progress,6.08,2026-01-31 22:51:38,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,12.25,Medium,Medium
316,158,Nigeria,Abuja,Liquid,Industrial Effluent,206.14,High,,13,Unmatched,55.3,Open,2.57,2025-12-17 16:48:46,3,11,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,,,,,,,,,-8.05,Low,Medium
316,158,Nigeria,Abuja,Liquid,Industrial Effluent,206.14,High,,13,Unmatched,55.3,Open,2.57,2025-12-17 16:48:46,3,11,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,,,,,,,,,12.25,Medium,Medium
317,159,Kenya,Kisumu,Organic,Livestock Manure,420.92,High,,8,Unmatched,272.34,Closed,5.25,2025-11-26 16:19:11,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-35.25,Low,Low
317,159,Kenya,Kisumu,Organic,Livestock Manure,420.92,High,,8,Unmatched,272.34,Closed,5.25,2025-11-26 16:19:11,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-54.75,Low,Low
318,159,Kenya,Kisumu,Organic,Livestock Manure,293.89,Low,,49,Unmatched,220.82,Closed,6.69,2026-01-30 02:00:48,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,,,,,,,,,-35.25,Low,Low
318,159,Kenya,Kisumu,Organic,Livestock Manure,293.89,Low,,49,Unmatched,220.82,Closed,6.69,2026-01-30 02:00:48,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,,,,,,,,,-54.75,Low,Low
319,160,Nigeria,Kano,Organic,Agricultural Residue,67.22,High,,51,Unmatched,47.61,In Progress,6.26,2026-01-08 23:11:27,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-13.6,Low,Low
319,160,Nigeria,Kano,Organic,Agricultural Residue,67.22,High,,51,Unmatched,47.61,In Progress,6.26,2026-01-08 23:11:27,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-19.5,Low,Low
